uid,title,genre,episodes,members,popularity,ranked,score,img_url,link
35789,Yowamushi Pedal: Glory Line,"['Comedy', 'Drama', 'Shounen', 'Sports']",25,30843,2532,1375,7.62,https://cdn.myanimelist.net/images/anime/3/88489.jpg,https://myanimelist.net/anime/35789/Yowamushi_Pedal__Glory_Line
16241,"Yondemasu yo, Azazel-san. Z","['Comedy', 'Demons', 'Supernatural']",13,29054,2617,1374,7.62,https://cdn.myanimelist.net/images/anime/3/48957.jpg,https://myanimelist.net/anime/16241/Yondemasu_yo_Azazel-san_Z
35672,Yama no Susume: Third Season,"['Adventure', 'Comedy', 'Slice of Life']",13,13542,3837,1373,7.62,https://cdn.myanimelist.net/images/anime/1070/93809.jpg,https://myanimelist.net/anime/35672/Yama_no_Susume__Third_Season
2165,Gegege no Kitarou (2007),"['Comedy', 'Horror', 'Fantasy']",100,3437,6673,3547,7.06,https://cdn.myanimelist.net/images/anime/6/27397.jpg,https://myanimelist.net/anime/2165/Gegege_no_Kitarou_2007
2998,Hi no Tori: Uchuu-hen,"['Sci-Fi', 'Space', 'Drama', 'Fantasy']",1,1978,7985,3549,7.06,https://cdn.myanimelist.net/images/anime/3/14209.jpg,https://myanimelist.net/anime/2998/Hi_no_Tori__Uchuu-hen
36885,Saenai Heroine no Sodatekata Fine,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School']",1,39449,2210,505,8.06,https://cdn.myanimelist.net/images/anime/1306/102763.jpg,https://myanimelist.net/anime/36885/Saenai_Heroine_no_Sodatekata_Fine
8740,One Piece Film: Strong World Episode 0,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']",1,54305,1793,475,8.08,https://cdn.myanimelist.net/images/anime/2/24152.jpg,https://myanimelist.net/anime/8740/One_Piece_Film__Strong_World_Episode_0
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,"['Action', 'Military', 'Sci-Fi', 'Space', 'Mecha', 'Shounen']",13,5000,5844,474,8.08,https://cdn.myanimelist.net/images/anime/1897/100015.jpg,https://myanimelist.net/anime/39592/Mobile_Suit_Gundam__The_Origin_-_Advent_of_the_Red_Comet
81,Mobile Suit Gundam: The 08th MS Team,"['Military', 'Sci-Fi', 'Adventure', 'Drama', 'Romance', 'Mecha']",12,53542,1803,473,8.08,https://cdn.myanimelist.net/images/anime/9/75618.jpg,https://myanimelist.net/anime/81/Mobile_Suit_Gundam__The_08th_MS_Team
5029,Major Movie: Yuujou no Winning Shot,"['Action', 'Sports', 'Shounen']",1,14778,3684,472,8.08,https://cdn.myanimelist.net/images/anime/10/75221.jpg,https://myanimelist.net/anime/5029/Major_Movie__Yuujou_no_Winning_Shot
16001,Kokoro Connect: Michi Random,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",4,172996,632,471,8.08,https://cdn.myanimelist.net/images/anime/10/45526.jpg,https://myanimelist.net/anime/16001/Kokoro_Connect__Michi_Random
2076,Kindaichi Shounen no Jikenbo,"['Mystery', 'Shounen']",148,17025,3459,470,8.08,https://cdn.myanimelist.net/images/anime/10/3741.jpg,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
9656,Kimi ni Todoke 2nd Season,"['Slice of Life', 'Drama', 'Romance', 'School', 'Shoujo']",12,269219,368,469,8.08,https://cdn.myanimelist.net/images/anime/8/27174.jpg,https://myanimelist.net/anime/9656/Kimi_ni_Todoke_2nd_Season
36963,IDOLiSH7 Vibrato,['Music'],8,5366,5625,468,8.08,https://cdn.myanimelist.net/images/anime/1131/90676.jpg,https://myanimelist.net/anime/36963/IDOLiSH7_Vibrato
23289,Gekkan Shoujo Nozaki-kun,"['Comedy', 'Romance', 'School']",12,519868,123,467,8.08,https://cdn.myanimelist.net/images/anime/5/66083.jpg,https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun
23199,Durarara!!x2 Shou,"['Action', 'Mystery', 'Supernatural']",12,319956,305,465,8.08,https://cdn.myanimelist.net/images/anime/12/67743.jpg,https://myanimelist.net/anime/23199/Durararax2_Shou
4789,ef: A Tale of Melodies.,"['Mystery', 'Supernatural', 'Drama', 'Romance']",12,135194,828,466,8.08,https://cdn.myanimelist.net/images/anime/13/50519.jpg,https://myanimelist.net/anime/4789/ef__A_Tale_of_Melodies
25879,Working!!!,"['Comedy', 'Romance', 'Seinen', 'Slice of Life']",13,158921,699,464,8.09,https://cdn.myanimelist.net/images/anime/7/73886.jpg,https://myanimelist.net/anime/25879/Working
1943,Paprika,"['Dementia', 'Fantasy', 'Horror', 'Mystery', 'Psychological', 'Sci-Fi', 'Thriller']",1,289048,333,463,8.09,https://cdn.myanimelist.net/images/anime/1929/93629.jpg,https://myanimelist.net/anime/1943/Paprika
37682,Wakaokami wa Shougakusei! Movie,"['Comedy', 'Slice of Life', 'Supernatural']",1,5122,5736,1372,7.62,https://cdn.myanimelist.net/images/anime/1371/94401.jpg,https://myanimelist.net/anime/37682/Wakaokami_wa_Shougakusei_Movie
10716,Towa no Quon 5: Souzetsu no Raifuku,"['Action', 'Sci-Fi', 'Super Power', 'Supernatural']",1,26215,2764,1371,7.62,https://cdn.myanimelist.net/images/anime/3/34343.jpg,https://myanimelist.net/anime/10716/Towa_no_Quon_5__Souzetsu_no_Raifuku
28979,To LOVE-Ru Darkness 2nd,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']",12,153088,726,1370,7.62,https://cdn.myanimelist.net/images/anime/5/69847.jpg,https://myanimelist.net/anime/28979/To_LOVE-Ru_Darkness_2nd
13663,To LOVE-Ru Darkness,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']",12,233377,443,1369,7.62,https://cdn.myanimelist.net/images/anime/8/42217.jpg,https://myanimelist.net/anime/13663/To_LOVE-Ru_Darkness
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"['Music', 'Comedy', 'Drama']",1,18294,3339,1368,7.62,https://cdn.myanimelist.net/images/anime/2/71801.jpg,https://myanimelist.net/anime/17437/The_iDOLMSTER_Movie__Kagayaki_no_Mukougawa_e
10573,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,"['Sports', 'Shounen']",4,8070,4752,1367,7.62,https://cdn.myanimelist.net/images/anime/8/29026.jpg,https://myanimelist.net/anime/10573/Tennis_no_Ouji-sama__Another_Story_II_-_Ano_Toki_no_Bokura
11371,Shin Tennis no Ouji-sama,"['Action', 'Comedy', 'Sports', 'Shounen']",13,42482,2097,1366,7.62,https://cdn.myanimelist.net/images/anime/10/33591.jpg,https://myanimelist.net/anime/11371/Shin_Tennis_no_Ouji-sama
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"['Samurai', 'Historical', 'Drama', 'Shounen']",1,40724,2166,1364,7.62,https://cdn.myanimelist.net/images/anime/4/47845.jpg,https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka
34561,Re:Creators,"['Action', 'Sci-Fi', 'Fantasy', 'Mecha']",22,287926,340,1363,7.62,https://cdn.myanimelist.net/images/anime/11/85469.jpg,https://myanimelist.net/anime/34561/Re_Creators
3001,Moyashimon,"['Comedy', 'Supernatural', 'School', 'Seinen']",11,58288,1704,1362,7.62,https://cdn.myanimelist.net/images/anime/5/37533.jpg,https://myanimelist.net/anime/3001/Moyashimon
18391,Mini Van,"['Game', 'Slice of Life', 'Comedy', 'Parody']",37,1429,8749,4039,6.94,https://cdn.myanimelist.net/images/anime/8/76472.jpg,https://myanimelist.net/anime/18391/Mini_Van
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",1,5023,5749,4100,6.92,https://cdn.myanimelist.net/images/anime/13/61691.jpg,https://myanimelist.net/anime/1415/Lupin_III__Bye_Bye_Liberty_-_Kiki_Ippatsu
20745,Love Live! School Idol Project OVA,"['Music', 'Slice of Life', 'School']",1,35269,2337,4099,6.92,https://cdn.myanimelist.net/images/anime/1565/104629.jpg,https://myanimelist.net/anime/20745/Love_Live_School_Idol_Project_OVA
28431,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,"['Action', 'Adventure', 'Fantasy', 'Kids']",1,6791,5090,4149,6.91,https://cdn.myanimelist.net/images/anime/5/70071.jpg,https://myanimelist.net/anime/28431/Pokemon_Omega_Ruby___Alpha_Sapphire__Mega_Special_Animation
4936,Ninja Hattori-kun,"['Slice of Life', 'Comedy', 'Martial Arts', 'Shounen']",694,4351,6076,4146,6.91,https://cdn.myanimelist.net/images/anime/5/82502.jpg,https://myanimelist.net/anime/4936/Ninja_Hattori-kun
7367,Naruto: The Cross Roads,"['Action', 'Adventure', 'Comedy', 'Shounen']",1,32713,2442,4144,6.91,https://cdn.myanimelist.net/images/anime/11/27050.jpg,https://myanimelist.net/anime/7367/Naruto__The_Cross_Roads
111,Corrector Yui,"['Sci-Fi', 'Adventure', 'Comedy', 'Magic']",52,10700,4216,4199,6.89,https://cdn.myanimelist.net/images/anime/6/20229.jpg,https://myanimelist.net/anime/111/Corrector_Yui
38390,Chuubyou Gekihatsu Boy,"['Comedy', 'School']",11,20846,3123,4198,6.89,https://cdn.myanimelist.net/images/anime/1326/102173.jpg,https://myanimelist.net/anime/38390/Chuubyou_Gekihatsu_Boy
882,Yuu☆Yuu☆Hakusho (Movie),"['Action', 'Adventure', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen']",1,20106,3188,4192,6.9,https://cdn.myanimelist.net/images/anime/1023/90757.jpg,https://myanimelist.net/anime/882/Yuu%E2%98%86Yuu%E2%98%86Hakusho_Movie
32555,Stella no Mahou,"['Game', 'Slice of Life', 'Comedy', 'School']",12,30541,2541,4189,6.9,https://cdn.myanimelist.net/images/anime/3/81471.jpg,https://myanimelist.net/anime/32555/Stella_no_Mahou
2487,Kyouryuu Boukenki Jura Tripper,"['Sci-Fi', 'Adventure', 'Drama', 'Fantasy']",39,1215,9120,4179,6.9,https://cdn.myanimelist.net/images/anime/1084/96242.jpg,https://myanimelist.net/anime/2487/Kyouryuu_Boukenki_Jura_Tripper
10947,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man - Tachikoma na Hibi,"['Sci-Fi', 'Comedy', 'Mecha']",1,4917,5786,4178,6.9,https://cdn.myanimelist.net/images/anime/10/30203.jpg,https://myanimelist.net/anime/10947/Koukaku_Kidoutai__Stand_Alone_Complex_-_The_Laughing_Man_-_Tachikoma_na_Hibi
3811,Hoshi no Oujisama Petit Prince,['Adventure'],35,1230,9100,4172,6.9,https://cdn.myanimelist.net/images/anime/2/36539.jpg,https://myanimelist.net/anime/3811/Hoshi_no_Oujisama_Petit_Prince
39831,Hitogata,['Music'],1,405,11508,4171,6.9,https://cdn.myanimelist.net/images/anime/1079/101042.jpg,https://myanimelist.net/anime/39831/Hitogata
261,Happy☆Lesson: Advance,"['Comedy', 'Harem', 'Romance', 'Slice of Life']",13,12119,3994,4169,6.9,https://cdn.myanimelist.net/images/anime/7/75575.jpg,https://myanimelist.net/anime/261/Happy%E2%98%86Lesson__Advance
12035,Dwaeji-ui Wang,"['Psychological', 'Drama', 'Thriller', 'Seinen']",1,4677,5904,4168,6.9,https://cdn.myanimelist.net/images/anime/13/33977.jpg,https://myanimelist.net/anime/12035/Dwaeji-ui_Wang
2259,Dr. Rin ni Kiitemite!,"['Comedy', 'Fantasy', 'Magic', 'Romance', 'School', 'Shoujo']",51,2790,7162,4167,6.9,https://cdn.myanimelist.net/images/anime/1279/96440.jpg,https://myanimelist.net/anime/2259/Dr_Rin_ni_Kiitemite
2274,CLAMP in Wonderland,['Music'],1,14680,3694,4165,6.9,https://cdn.myanimelist.net/images/anime/1/2509.jpg,https://myanimelist.net/anime/2274/CLAMP_in_Wonderland
30903,Children Record,['Music'],2,2512,7416,4164,6.9,https://cdn.myanimelist.net/images/anime/10/74366.jpg,https://myanimelist.net/anime/30903/Children_Record
35314,"Busou Shoujo Machiavellianism: Doki! ""Goken-darake"" no Ian Ryokou","['Action', 'School', 'Shounen']",1,25151,2847,4161,6.9,https://cdn.myanimelist.net/images/anime/6/89687.jpg,https://myanimelist.net/anime/35314/Busou_Shoujo_Machiavellianism__Doki_Goken-darake_no_Ian_Ryokou
33371,Atom: The Beginning,"['Action', 'Sci-Fi', 'Mecha', 'Seinen']",12,24628,2882,4159,6.9,https://cdn.myanimelist.net/images/anime/6/86607.jpg,https://myanimelist.net/anime/33371/Atom__The_Beginning
33997,Yu☆Gi☆Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,"['Adventure', 'Game', 'Shounen']",1,2624,7318,4158,6.91,https://cdn.myanimelist.net/images/anime/11/81859.jpg,https://myanimelist.net/anime/33997/Yu%E2%98%86Gi%E2%98%86Oh_The_Dark_Side_of_Dimensions_Special__Eien_no_Rival_-_Yuugi_to_Kaiba
3317,Uchuusen Sagittarius,"['Sci-Fi', 'Adventure']",77,805,9956,4156,6.91,https://cdn.myanimelist.net/images/anime/2/45430.jpg,https://myanimelist.net/anime/3317/Uchuusen_Sagittarius
32534,Xiyouji zhi Dasheng Guilai,"['Adventure', 'Historical', 'Supernatural', 'Martial Arts', 'Fantasy']",1,1564,8524,4157,6.91,https://cdn.myanimelist.net/images/anime/4/78103.jpg,https://myanimelist.net/anime/32534/Xiyouji_zhi_Dasheng_Guilai
8023,Toaru Kagaku no Railgun: Motto Marutto Railgun,['Comedy'],2,34587,2363,4155,6.91,https://cdn.myanimelist.net/images/anime/11/21780.jpg,https://myanimelist.net/anime/8023/Toaru_Kagaku_no_Railgun__Motto_Marutto_Railgun
40280,Toaru Kagaku no Accelerator: Tobidase Ippou-san Hachamecha Kaishingeki,"['Super Power', 'Supernatural']",1,3176,6872,4154,6.91,https://cdn.myanimelist.net/images/anime/1052/102706.jpg,https://myanimelist.net/anime/40280/Toaru_Kagaku_no_Accelerator__Tobidase_Ippou-san_Hachamecha_Kaishingeki
21195,Soul Eater: Late Night Show,"['Action', 'Fantasy', 'Comedy']",51,17467,3427,4153,6.91,https://cdn.myanimelist.net/images/anime/4/60791.jpg,https://myanimelist.net/anime/21195/Soul_Eater__Late_Night_Show
10014,Shouwa Monogatari,"['Drama', 'Historical']",13,4632,5928,4152,6.91,https://cdn.myanimelist.net/images/anime/5/41117.jpg,https://myanimelist.net/anime/10014/Shouwa_Monogatari
6293,Koukou Butouden Crows,"['Action', 'School', 'Shounen']",2,2728,7211,4138,6.91,https://cdn.myanimelist.net/images/anime/12/24261.jpg,https://myanimelist.net/anime/6293/Koukou_Butouden_Crows
2772,Juushin Enbu: Hero Tales,"['Action', 'Fantasy', 'Shounen']",26,21525,3072,4135,6.91,https://cdn.myanimelist.net/images/anime/7/75193.jpg,https://myanimelist.net/anime/2772/Juushin_Enbu__Hero_Tales
16964,Inazuma Eleven Go: TCG CM NG-shuu,['Comedy'],1,1917,8064,4134,6.91,https://cdn.myanimelist.net/images/anime/11/60875.jpg,https://myanimelist.net/anime/16964/Inazuma_Eleven_Go__TCG_CM_NG-shuu
39030,Hataage! Kemono Michi,"['Comedy', 'Fantasy', 'Shounen']",12,82153,1321,4133,6.91,https://cdn.myanimelist.net/images/anime/1736/103512.jpg,https://myanimelist.net/anime/39030/Hataage_Kemono_Michi
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"['Action', 'Fantasy', 'Military', 'Historical', 'Shoujo']",1,2924,7059,4132,6.91,https://cdn.myanimelist.net/images/anime/6/5110.jpg,https://myanimelist.net/anime/3227/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki
6726,Hanasakeru Seishounen Recaps,"['Drama', 'Romance', 'Shoujo']",3,3466,6653,4131,6.91,https://cdn.myanimelist.net/images/anime/13/15465.jpg,https://myanimelist.net/anime/6726/Hanasakeru_Seishounen_Recaps
3579,Getter Robo,"['Action', 'Sci-Fi', 'Mecha', 'Shounen']",51,4872,5809,4130,6.91,https://cdn.myanimelist.net/images/anime/12/6039.jpg,https://myanimelist.net/anime/3579/Getter_Robo
11809,gdgd Fairies,['Comedy'],12,3725,6472,4129,6.91,https://cdn.myanimelist.net/images/anime/8/34963.jpg,https://myanimelist.net/anime/11809/gdgd_Fairies
118,El Hazard 2: The Magnificent World,"['Adventure', 'Comedy', 'Fantasy']",4,7151,4969,4128,6.91,https://cdn.myanimelist.net/images/anime/11/2796.jpg,https://myanimelist.net/anime/118/El_Hazard_2__The_Magnificent_World
891,Dragon Ball Movie 2: Majinjou no Nemurihime,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Shounen', 'Super Power']",1,40705,2168,4127,6.91,https://cdn.myanimelist.net/images/anime/1285/90340.jpg,https://myanimelist.net/anime/891/Dragon_Ball_Movie_2__Majinjou_no_Nemurihime
34008,Days (TV) OVA,"['Sports', 'School', 'Shounen']",2,6299,5251,4126,6.91,https://cdn.myanimelist.net/images/anime/1752/96673.jpg,https://myanimelist.net/anime/34008/Days_TV_OVA
514,Cossette no Shouzou,"['Drama', 'Horror', 'Magic', 'Psychological', 'Romance', 'Supernatural']",3,54170,1794,4125,6.91,https://cdn.myanimelist.net/images/anime/11/77004.jpg,https://myanimelist.net/anime/514/Cossette_no_Shouzou
11703,Code:Breaker,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power', 'Supernatural']",13,215894,497,4124,6.91,https://cdn.myanimelist.net/images/anime/13/57251.jpg,https://myanimelist.net/anime/11703/Code_Breaker
3456,Candy☆Boy: Side Story For Archive,"['Romance', 'School', 'Shoujo Ai']",1,25684,2798,4123,6.91,https://cdn.myanimelist.net/images/anime/3/35473.jpg,https://myanimelist.net/anime/3456/Candy%E2%98%86Boy__Side_Story_For_Archive
33041,Bubuki Buranki: Hoshi no Kyojin,"['Action', 'Sci-Fi', 'Drama', 'Mecha']",12,21290,3089,4122,6.91,https://cdn.myanimelist.net/images/anime/2/82249.jpg,https://myanimelist.net/anime/33041/Bubuki_Buranki__Hoshi_no_Kyojin
3829,Anne no Nikki,"['Drama', 'Historical']",1,5365,5591,4121,6.91,https://cdn.myanimelist.net/images/anime/12/46771.jpg,https://myanimelist.net/anime/3829/Anne_no_Nikki
6165,White Album 2nd Season,"['Drama', 'Harem', 'Music', 'Romance']",13,35155,2338,4120,6.92,https://cdn.myanimelist.net/images/anime/7/43541.jpg,https://myanimelist.net/anime/6165/White_Album_2nd_Season
9396,Mitsudomoe: Oppai Ippai Mama Genki,"['Slice of Life', 'Comedy', 'School']",1,14845,3676,1361,7.62,https://cdn.myanimelist.net/images/anime/8/26045.jpg,https://myanimelist.net/anime/9396/Mitsudomoe__Oppai_Ippai_Mama_Genki
3501,Wellber no Monogatari: Sisters of Wellber Zwei,"['Adventure', 'Fantasy', 'Historical', 'Romance']",13,4009,6278,4119,6.92,https://cdn.myanimelist.net/images/anime/7/5961.jpg,https://myanimelist.net/anime/3501/Wellber_no_Monogatari__Sisters_of_Wellber_Zwei
36494,Mekakucity Records,"['Music', 'Psychological', 'Sci-Fi']",3,4934,5789,1360,7.62,https://cdn.myanimelist.net/images/anime/3/88119.jpg,https://myanimelist.net/anime/36494/Mekakucity_Records
23441,Love Stage!!: Chotto ja Nakutte,"['Comedy', 'Romance', 'Shounen Ai']",1,40141,2190,1359,7.62,https://cdn.myanimelist.net/images/anime/2/72350.jpg,https://myanimelist.net/anime/23441/Love_Stage__Chotto_ja_Nakutte
9136,Kuroshitsuji II Specials,"['Fantasy', 'Supernatural', 'Comedy', 'Parody', 'Shounen']",6,85295,1275,1358,7.62,https://cdn.myanimelist.net/images/anime/7/26664.jpg,https://myanimelist.net/anime/9136/Kuroshitsuji_II_Specials
1087,Kimagure Orange☆Road,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life', 'Super Power']",48,27935,2669,1357,7.62,https://cdn.myanimelist.net/images/anime/12/41339.jpg,https://myanimelist.net/anime/1087/Kimagure_Orange%E2%98%86Road
428,Kaleido Star: Aratanaru Tsubasa - Extra Stage,"['Adventure', 'Comedy', 'Sports', 'Drama', 'Shoujo']",1,11526,4083,1356,7.62,https://cdn.myanimelist.net/images/anime/10/23761.jpg,https://myanimelist.net/anime/428/Kaleido_Star__Aratanaru_Tsubasa_-_Extra_Stage
14467,K,"['Action', 'Super Power', 'Supernatural']",13,484824,143,1355,7.62,https://cdn.myanimelist.net/images/anime/3/47607.jpg,https://myanimelist.net/anime/14467/K
2012,Jigoku Sensei Nube,"['Adventure', 'Comedy', 'Horror', 'Romance', 'School', 'Shounen', 'Supernatural']",49,13165,3863,1353,7.62,https://cdn.myanimelist.net/images/anime/7/63617.jpg,https://myanimelist.net/anime/2012/Jigoku_Sensei_Nube
6553,Junjou Romantica Special,"['Comedy', 'Romance', 'Shounen Ai']",1,24808,2864,1354,7.62,https://cdn.myanimelist.net/images/anime/11/14958.jpg,https://myanimelist.net/anime/6553/Junjou_Romantica_Special
21327,Isshuukan Friends.,"['Slice of Life', 'Comedy', 'School', 'Shounen']",12,217647,493,1352,7.62,https://cdn.myanimelist.net/images/anime/6/61891.jpg,https://myanimelist.net/anime/21327/Isshuukan_Friends
37497,Irozuku Sekai no Ashita kara,"['Drama', 'Magic', 'Romance', 'School']",13,164419,677,1351,7.62,https://cdn.myanimelist.net/images/anime/1424/93855.jpg,https://myanimelist.net/anime/37497/Irozuku_Sekai_no_Ashita_kara
12725,Initial D: Project D to the Next Stage - Project D e Mukete,"['Action', 'Cars', 'Sports', 'Drama', 'Seinen']",1,6189,5284,1350,7.62,https://cdn.myanimelist.net/images/anime/12/35739.jpg,https://myanimelist.net/anime/12725/Initial_D__Project_D_to_the_Next_Stage_-_Project_D_e_Mukete
37675,Overlord III,"['Action', 'Magic', 'Fantasy', 'Game', 'Supernatural']",13,348792,273,462,8.09,https://cdn.myanimelist.net/images/anime/1511/93473.jpg,https://myanimelist.net/anime/37675/Overlord_III
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"['Comedy', 'Seinen', 'Sports']",13,31921,2469,461,8.09,https://cdn.myanimelist.net/images/anime/10/18671.jpg,https://myanimelist.net/anime/7720/Ookiku_Furikabutte__Natsu_no_Taikai-hen
1453,Maison Ikkoku,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'Seinen']",96,40874,2157,460,8.09,https://cdn.myanimelist.net/images/anime/6/17576.jpg,https://myanimelist.net/anime/1453/Maison_Ikkoku
28725,Kokoro ga Sakebitagatterunda.,"['Drama', 'Romance', 'School']",1,176401,619,459,8.09,https://cdn.myanimelist.net/images/anime/8/75745.jpg,https://myanimelist.net/anime/28725/Kokoro_ga_Sakebitagatterunda
6045,Kimi ni Todoke,"['Slice of Life', 'Drama', 'Romance', 'School', 'Shoujo']",25,511507,127,458,8.09,https://cdn.myanimelist.net/images/anime/7/17890.jpg,https://myanimelist.net/anime/6045/Kimi_ni_Todoke
2004,Hanada Shounen-shi,"['Slice of Life', 'Comedy', 'Supernatural', 'Drama', 'Seinen']",25,10104,4324,457,8.09,https://cdn.myanimelist.net/images/anime/2/87319.jpg,https://myanimelist.net/anime/2004/Hanada_Shounen-shi
6421,Fullmetal Alchemist: Brotherhood Specials,"['Military', 'Adventure', 'Drama', 'Magic', 'Fantasy', 'Shounen']",4,106904,1036,456,8.09,https://cdn.myanimelist.net/images/anime/1493/91571.jpg,https://myanimelist.net/anime/6421/Fullmetal_Alchemist__Brotherhood_Specials
31173,Akagami no Shirayuki-hime 2nd Season,"['Drama', 'Romance', 'Fantasy', 'Shoujo']",12,182761,596,455,8.09,https://cdn.myanimelist.net/images/anime/12/77834.jpg,https://myanimelist.net/anime/31173/Akagami_no_Shirayuki-hime_2nd_Season
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",13,683483,74,453,8.1,https://cdn.myanimelist.net/images/anime/11/49459.jpg,https://myanimelist.net/anime/14813/Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru
32615,Youjo Senki,"['Action', 'Military', 'Magic']",12,419060,192,454,8.1,https://cdn.myanimelist.net/images/anime/5/82890.jpg,https://myanimelist.net/anime/32615/Youjo_Senki
16049,Toaru Kagaku no Railgun S,"['Action', 'Sci-Fi', 'Super Power']",24,224991,473,452,8.1,https://cdn.myanimelist.net/images/anime/7/75610.jpg,https://myanimelist.net/anime/16049/Toaru_Kagaku_no_Railgun_S
35790,Tate no Yuusha no Nariagari,"['Action', 'Adventure', 'Drama', 'Fantasy']",25,517005,128,451,8.1,https://cdn.myanimelist.net/images/anime/1490/101365.jpg,https://myanimelist.net/anime/35790/Tate_no_Yuusha_no_Nariagari
